CAS,name,SMILES,T_K,density_kgm3
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,258.73,834.7754
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,278.37,817.1673
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,298.02,799.0348
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,317.66,780.3107
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,337.31,760.9128
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,356.95,740.7389
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,376.6,719.6589
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,396.24,697.5035
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,415.89,674.0455
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,435.53,648.9679
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,455.18,621.8061
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,474.82,591.8315
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,494.47,557.7834
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,514.11,517.1116
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,533.76,462.8413
563-80-4,3-methyl-2-butanone,CC(C)C(=O)C,553.4,277.8437
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,160.0,788.9568
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,179.86,776.0131
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,199.72,762.7599
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,219.57,749.1671
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,239.43,735.1996
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,259.29,720.8161
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,279.15,705.9674
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,299.01,690.5941
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,318.86,674.6234
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,338.72,657.9645
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,358.58,640.5023
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,378.44,622.0865
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,398.29,602.5149
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,418.15,581.5058
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,438.01,558.6452
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,457.87,533.2828
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,477.73,504.2915
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,497.58,469.3841
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,517.44,422.2779
565-59-3,"2,3-dimethylpentane",CCC(C)C(C)C,537.3,253.2331
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,204.15,898.9119
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,223.25,880.7375
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,242.34,862.2499
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,261.44,843.4173
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,280.54,824.2026
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,299.64,804.562
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,318.73,784.4437
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,337.83,763.7848
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,356.93,742.5087
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,376.03,720.52
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,395.12,697.6975
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,414.22,673.8839
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,433.32,648.8679
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,452.42,622.3558
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,471.51,593.9178
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,490.61,562.882
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,509.71,528.091
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,528.81,487.2159
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,547.9,433.9452
565-69-5,ethyl isopropyl ketone,CCC(=O)C(C)C,567.0,271.4309
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,204.81,876.9024
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,224.35,861.7131
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,243.88,846.1831
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,263.42,830.2794
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,282.96,813.963
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,302.49,797.1886
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,322.03,779.9017
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,341.56,762.0369
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,361.1,743.514
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,380.64,724.233
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,400.17,704.0671
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,419.71,682.8509
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,439.25,660.3624
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,458.78,636.2917
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,478.32,610.1847
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,497.85,581.3288
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,517.39,548.4902
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,536.93,509.1712
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,556.46,456.5322
565-80-0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,576.0,274.4894
57-55-6,"1,2-propanediol",CC(CO)O,213.15,1092.9437
57-55-6,"1,2-propanediol",CC(CO)O,234.88,1078.215
57-55-6,"1,2-propanediol",CC(CO)O,256.61,1063.0324
57-55-6,"1,2-propanediol",CC(CO)O,278.34,1047.3514
57-55-6,"1,2-propanediol",CC(CO)O,300.07,1031.1196
57-55-6,"1,2-propanediol",CC(CO)O,321.79,1014.2753
57-55-6,"1,2-propanediol",CC(CO)O,343.52,996.7448
57-55-6,"1,2-propanediol",CC(CO)O,365.25,978.4388
57-55-6,"1,2-propanediol",CC(CO)O,386.98,959.2477
57-55-6,"1,2-propanediol",CC(CO)O,408.71,939.0343
57-55-6,"1,2-propanediol",CC(CO)O,430.44,917.6234
57-55-6,"1,2-propanediol",CC(CO)O,452.17,894.7859
57-55-6,"1,2-propanediol",CC(CO)O,473.9,870.2123
57-55-6,"1,2-propanediol",CC(CO)O,495.63,843.4678
57-55-6,"1,2-propanediol",CC(CO)O,517.36,813.9104
57-55-6,"1,2-propanediol",CC(CO)O,539.08,780.5232
57-55-6,"1,2-propanediol",CC(CO)O,560.81,741.5264
57-55-6,"1,2-propanediol",CC(CO)O,582.54,693.2618
57-55-6,"1,2-propanediol",CC(CO)O,604.27,625.4841
57-55-6,"1,2-propanediol",CC(CO)O,626.0,318.3863
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,180.0,861.0723
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,201.21,845.2657
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,222.42,829.1354
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,243.63,812.6494
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,264.84,795.7708
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,286.05,778.4556
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,307.26,760.652
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,328.47,742.297
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,349.68,723.314
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,370.89,703.6072
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,392.11,683.0553
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,413.32,661.5001
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,434.53,638.7296
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,455.74,614.4481
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,476.95,588.2228
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,498.16,559.3754
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,519.37,526.7342
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,540.58,487.9329
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,561.79,436.5196
5756-43-4,"ether, ethyl hexyl",CCCCCCOCC,583.0,267.4087
584-03-2,"1,2-butanediol",CCC(CO)O,220.0,1057.4379
584-03-2,"1,2-butanediol",CCC(CO)O,244.21,1039.909
584-03-2,"1,2-butanediol",CCC(CO)O,268.42,1021.9385
584-03-2,"1,2-butanediol",CCC(CO)O,292.63,1003.4836
584-03-2,"1,2-butanediol",CCC(CO)O,316.84,984.4943
584-03-2,"1,2-butanediol",CCC(CO)O,341.05,964.9117
584-03-2,"1,2-butanediol",CCC(CO)O,365.26,944.6656
584-03-2,"1,2-butanediol",CCC(CO)O,389.47,923.6712
584-03-2,"1,2-butanediol",CCC(CO)O,413.68,901.8247
584-03-2,"1,2-butanediol",CCC(CO)O,437.89,878.9967
584-03-2,"1,2-butanediol",CCC(CO)O,462.11,855.0223
584-03-2,"1,2-butanediol",CCC(CO)O,486.32,829.6865
584-03-2,"1,2-butanediol",CCC(CO)O,510.53,802.7004
584-03-2,"1,2-butanediol",CCC(CO)O,534.74,773.6599
584-03-2,"1,2-butanediol",CCC(CO)O,558.95,741.9711
584-03-2,"1,2-butanediol",CCC(CO)O,583.16,706.6998
584-03-2,"1,2-butanediol",CCC(CO)O,607.37,666.2229
584-03-2,"1,2-butanediol",CCC(CO)O,631.58,617.2383
584-03-2,"1,2-butanediol",CCC(CO)O,655.79,550.6348
584-03-2,"1,2-butanediol",CCC(CO)O,680.0,297.4157
589-38-8,3-hexanone,CCCC(=O)CC,217.5,877.707
589-38-8,3-hexanone,CCCC(=O)CC,236.73,862.1934
589-38-8,3-hexanone,CCCC(=O)CC,255.95,846.3351
589-38-8,3-hexanone,CCCC(=O)CC,275.18,830.0986
589-38-8,3-hexanone,CCCC(=O)CC,294.41,813.4448
589-38-8,3-hexanone,CCCC(=O)CC,313.64,796.3274
589-38-8,3-hexanone,CCCC(=O)CC,332.86,778.6915
589-38-8,3-hexanone,CCCC(=O)CC,352.09,760.4709
589-38-8,3-hexanone,CCCC(=O)CC,371.32,741.5843
589-38-8,3-hexanone,CCCC(=O)CC,390.55,721.9307
589-38-8,3-hexanone,CCCC(=O)CC,409.77,701.3816
589-38-8,3-hexanone,CCCC(=O)CC,429.0,679.7697
589-38-8,3-hexanone,CCCC(=O)CC,448.23,656.8704
589-38-8,3-hexanone,CCCC(=O)CC,467.46,632.3701
589-38-8,3-hexanone,CCCC(=O)CC,486.68,605.8095
589-38-8,3-hexanone,CCCC(=O)CC,505.91,576.4673
589-38-8,3-hexanone,CCCC(=O)CC,525.14,543.0955
589-38-8,3-hexanone,CCCC(=O)CC,544.37,503.1671
589-38-8,3-hexanone,CCCC(=O)CC,563.59,449.7625
589-38-8,3-hexanone,CCCC(=O)CC,582.82,264.968
590-18-1,cis-2-butene,C/C=C\C,134.26,779.5269
590-18-1,cis-2-butene,C/C=C\C,150.11,765.8001
590-18-1,cis-2-butene,C/C=C\C,165.97,751.7703
590-18-1,cis-2-butene,C/C=C\C,181.82,737.4078
590-18-1,cis-2-butene,C/C=C\C,197.68,722.6783
590-18-1,cis-2-butene,C/C=C\C,213.53,707.5412
590-18-1,cis-2-butene,C/C=C\C,229.39,691.9481
590-18-1,cis-2-butene,C/C=C\C,245.24,675.8406
590-18-1,cis-2-butene,C/C=C\C,261.1,659.1473
590-18-1,cis-2-butene,C/C=C\C,276.95,641.7794
590-18-1,cis-2-butene,C/C=C\C,292.81,623.6239
590-18-1,cis-2-butene,C/C=C\C,308.66,604.5335
590-18-1,cis-2-butene,C/C=C\C,324.52,584.3107
590-18-1,cis-2-butene,C/C=C\C,340.37,562.6799
590-18-1,cis-2-butene,C/C=C\C,356.23,539.237
590-18-1,cis-2-butene,C/C=C\C,372.08,513.3482
590-18-1,cis-2-butene,C/C=C\C,387.94,483.9165
590-18-1,cis-2-butene,C/C=C\C,403.79,448.7218
590-18-1,cis-2-butene,C/C=C\C,419.65,401.6885
590-18-1,cis-2-butene,C/C=C\C,435.5,240.1065
590-19-2,"1,2-butadiene",CC=C=C,136.95,817.9991
590-19-2,"1,2-butadiene",CC=C=C,153.53,801.9971
590-19-2,"1,2-butadiene",CC=C=C,170.11,785.6978
590-19-2,"1,2-butadiene",CC=C=C,186.69,769.0715
590-19-2,"1,2-butadiene",CC=C=C,203.28,752.0834
590-19-2,"1,2-butadiene",CC=C=C,219.86,734.6929
590-19-2,"1,2-butadiene",CC=C=C,236.44,716.8513
590-19-2,"1,2-butadiene",CC=C=C,253.02,698.5002
590-19-2,"1,2-butadiene",CC=C=C,269.6,679.5678
590-19-2,"1,2-butadiene",CC=C=C,286.18,659.9652
590-19-2,"1,2-butadiene",CC=C=C,302.77,639.5791
590-19-2,"1,2-butadiene",CC=C=C,319.35,618.2623
590-19-2,"1,2-butadiene",CC=C=C,335.93,595.8175
590-19-2,"1,2-butadiene",CC=C=C,352.51,571.9698
590-19-2,"1,2-butadiene",CC=C=C,369.09,546.317
590-19-2,"1,2-butadiene",CC=C=C,385.67,518.2297
590-19-2,"1,2-butadiene",CC=C=C,402.26,486.6221
590-19-2,"1,2-butadiene",CC=C=C,418.84,449.3064
590-19-2,"1,2-butadiene",CC=C=C,435.42,400.3371
590-19-2,"1,2-butadiene",CC=C=C,452.0,245.8656
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,239.66,823.8287
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,258.16,809.293
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,276.66,794.434
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,295.16,779.2202
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,313.66,763.6149
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,332.16,747.5748
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,350.66,731.0483
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,369.16,713.9732
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,387.66,696.2735
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,406.16,677.8543
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,424.65,658.5951
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,443.15,638.3389
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,461.65,616.875
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,480.15,593.9095
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,498.65,569.0111
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,517.15,541.5035
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,535.65,510.2158
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,554.15,472.7775
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,572.65,422.6971
590-66-9,"1,1-dimethylcyclohexane",CC1(CCCCC1)C,591.15,249.3599
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,285.15,937.3632
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,306.25,921.1844
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,327.34,904.6466
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,348.44,887.7147
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,369.54,870.348
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,390.64,852.4983
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,411.73,834.1084
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,432.83,815.1092
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,453.93,795.416
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,475.03,774.9236
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,496.12,753.4982
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,517.22,730.9653
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,538.32,707.091
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,559.42,681.5489
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,580.51,653.8603
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,601.61,623.2746
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,622.71,588.4931
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,643.81,546.8873
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,664.9,491.2672
590-67-0,1-methylcyclohexanol,CC1(CCCCC1)O,686.0,301.0461
591-50-4,iodobenzene,C1=CC=C(C=C1)I,200.0,399.3316
591-50-4,iodobenzene,C1=CC=C(C=C1)I,227.43,391.8593
591-50-4,iodobenzene,C1=CC=C(C=C1)I,254.86,384.2418
591-50-4,iodobenzene,C1=CC=C(C=C1)I,282.29,376.4645
591-50-4,iodobenzene,C1=CC=C(C=C1)I,309.73,368.5107
591-50-4,iodobenzene,C1=CC=C(C=C1)I,337.16,360.3603
591-50-4,iodobenzene,C1=CC=C(C=C1)I,364.59,351.9894
591-50-4,iodobenzene,C1=CC=C(C=C1)I,392.02,343.3691
591-50-4,iodobenzene,C1=CC=C(C=C1)I,419.45,334.4637
591-50-4,iodobenzene,C1=CC=C(C=C1)I,446.88,325.2288
591-50-4,iodobenzene,C1=CC=C(C=C1)I,474.32,315.6077
591-50-4,iodobenzene,C1=CC=C(C=C1)I,501.75,305.526
591-50-4,iodobenzene,C1=CC=C(C=C1)I,529.18,294.8835
591-50-4,iodobenzene,C1=CC=C(C=C1)I,556.61,283.5397
591-50-4,iodobenzene,C1=CC=C(C=C1)I,584.04,271.2873
591-50-4,iodobenzene,C1=CC=C(C=C1)I,611.47,257.7991
591-50-4,iodobenzene,C1=CC=C(C=C1)I,638.91,242.505
591-50-4,iodobenzene,C1=CC=C(C=C1)I,666.34,224.2422
591-50-4,iodobenzene,C1=CC=C(C=C1)I,693.77,199.8022
591-78-6,2-hexanone,CCCCC(=O)C,217.35,874.5787
591-78-6,2-hexanone,CCCCC(=O)C,236.84,858.8283
591-78-6,2-hexanone,CCCCC(=O)C,256.32,842.739
591-78-6,2-hexanone,CCCCC(=O)C,275.81,826.2779
591-78-6,2-hexanone,CCCCC(=O)C,295.3,809.4061
591-78-6,2-hexanone,CCCCC(=O)C,314.79,792.0783
591-78-6,2-hexanone,CCCCC(=O)C,334.27,774.2403
591-78-6,2-hexanone,CCCCC(=O)C,353.76,755.8268
591-78-6,2-hexanone,CCCCC(=O)C,373.25,736.7577
591-78-6,2-hexanone,CCCCC(=O)C,392.74,716.9335
591-78-6,2-hexanone,CCCCC(=O)C,412.22,696.2277
591-78-6,2-hexanone,CCCCC(=O)C,431.71,674.4755
591-78-6,2-hexanone,CCCCC(=O)C,451.2,651.4557
591-78-6,2-hexanone,CCCCC(=O)C,470.69,626.86
591-78-6,2-hexanone,CCCCC(=O)C,490.17,600.2364
591-78-6,2-hexanone,CCCCC(=O)C,509.66,570.8761
591-78-6,2-hexanone,CCCCC(=O)C,529.15,537.5533
591-78-6,2-hexanone,CCCCC(=O)C,548.64,497.7882
591-78-6,2-hexanone,CCCCC(=O)C,568.12,444.8023
591-78-6,2-hexanone,CCCCC(=O)C,587.61,264.9752
591-93-5,"1,4-pentadiene",C=CCC=C,200.0,52.67
591-93-5,"1,4-pentadiene",C=CCC=C,214.68,51.5104
591-93-5,"1,4-pentadiene",C=CCC=C,229.37,50.3333
591-93-5,"1,4-pentadiene",C=CCC=C,244.05,49.1372
591-93-5,"1,4-pentadiene",C=CCC=C,258.74,47.92
591-93-5,"1,4-pentadiene",C=CCC=C,273.42,46.6792
591-93-5,"1,4-pentadiene",C=CCC=C,288.11,45.4122
591-93-5,"1,4-pentadiene",C=CCC=C,302.79,44.1155
591-93-5,"1,4-pentadiene",C=CCC=C,317.47,42.7848
591-93-5,"1,4-pentadiene",C=CCC=C,332.16,41.415
591-93-5,"1,4-pentadiene",C=CCC=C,346.84,39.9996
591-93-5,"1,4-pentadiene",C=CCC=C,361.53,38.5298
591-93-5,"1,4-pentadiene",C=CCC=C,376.21,36.9941
591-93-5,"1,4-pentadiene",C=CCC=C,390.89,35.3764
591-93-5,"1,4-pentadiene",C=CCC=C,405.58,33.6532
591-93-5,"1,4-pentadiene",C=CCC=C,420.26,31.7874
591-93-5,"1,4-pentadiene",C=CCC=C,434.95,29.7155
591-93-5,"1,4-pentadiene",C=CCC=C,449.63,27.309
591-93-5,"1,4-pentadiene",C=CCC=C,464.32,24.2199
591-95-7,"1,2-pentadiene",CCC=C=C,200.0,53.0283
591-95-7,"1,2-pentadiene",CCC=C=C,215.79,52.0968
591-95-7,"1,2-pentadiene",CCC=C=C,231.58,51.1446
591-95-7,"1,2-pentadiene",CCC=C=C,247.38,50.1697
591-95-7,"1,2-pentadiene",CCC=C=C,263.17,49.17
591-95-7,"1,2-pentadiene",CCC=C=C,278.96,48.1428
591-95-7,"1,2-pentadiene",CCC=C=C,294.75,47.0849
591-95-7,"1,2-pentadiene",CCC=C=C,310.54,45.9926
591-95-7,"1,2-pentadiene",CCC=C=C,326.34,44.8611
591-95-7,"1,2-pentadiene",CCC=C=C,342.13,43.6847
591-95-7,"1,2-pentadiene",CCC=C=C,357.92,42.4559
591-95-7,"1,2-pentadiene",CCC=C=C,373.71,41.1651
591-95-7,"1,2-pentadiene",CCC=C=C,389.51,39.7991
591-95-7,"1,2-pentadiene",CCC=C=C,405.3,38.3396
591-95-7,"1,2-pentadiene",CCC=C=C,421.09,36.7598
591-95-7,"1,2-pentadiene",CCC=C=C,436.88,35.017
591-95-7,"1,2-pentadiene",CCC=C=C,452.67,33.0371
591-95-7,"1,2-pentadiene",CCC=C=C,468.47,30.669
591-95-7,"1,2-pentadiene",CCC=C=C,484.26,27.4945
591-96-8,"2,3-pentadiene",CC=C=CC,200.0,53.279
591-96-8,"2,3-pentadiene",CC=C=CC,215.63,52.3463
591-96-8,"2,3-pentadiene",CC=C=CC,231.26,51.3915
591-96-8,"2,3-pentadiene",CC=C=CC,246.89,50.4128
591-96-8,"2,3-pentadiene",CC=C=CC,262.53,49.4078
591-96-8,"2,3-pentadiene",CC=C=CC,278.16,48.3738
591-96-8,"2,3-pentadiene",CC=C=CC,293.79,47.3076
591-96-8,"2,3-pentadiene",CC=C=CC,309.42,46.2052
591-96-8,"2,3-pentadiene",CC=C=CC,325.05,45.0618
591-96-8,"2,3-pentadiene",CC=C=CC,340.68,43.8714
591-96-8,"2,3-pentadiene",CC=C=CC,356.32,42.6262
591-96-8,"2,3-pentadiene",CC=C=CC,371.95,41.3163
591-96-8,"2,3-pentadiene",CC=C=CC,387.58,39.9279
591-96-8,"2,3-pentadiene",CC=C=CC,403.21,38.442
591-96-8,"2,3-pentadiene",CC=C=CC,418.84,36.8304
591-96-8,"2,3-pentadiene",CC=C=CC,434.47,35.0485
591-96-8,"2,3-pentadiene",CC=C=CC,450.11,33.0179
591-96-8,"2,3-pentadiene",CC=C=CC,465.74,30.5784
591-96-8,"2,3-pentadiene",CC=C=CC,481.37,27.2829
592-41-6,1-hexene,CCCCC=C,133.39,806.3707
592-41-6,1-hexene,CCCCC=C,152.9,791.6038
592-41-6,1-hexene,CCCCC=C,172.4,776.5257
592-41-6,1-hexene,CCCCC=C,191.91,761.1059
592-41-6,1-hexene,CCCCC=C,211.41,745.309
592-41-6,1-hexene,CCCCC=C,230.92,729.0929
592-41-6,1-hexene,CCCCC=C,250.42,712.4079
592-41-6,1-hexene,CCCCC=C,269.93,695.1938
592-41-6,1-hexene,CCCCC=C,289.44,677.3771
592-41-6,1-hexene,CCCCC=C,308.94,658.8662
592-41-6,1-hexene,CCCCC=C,328.45,639.5446
592-41-6,1-hexene,CCCCC=C,347.95,619.2608
592-41-6,1-hexene,CCCCC=C,367.46,597.8115
592-41-6,1-hexene,CCCCC=C,386.97,574.913
592-41-6,1-hexene,CCCCC=C,406.47,550.15
592-41-6,1-hexene,CCCCC=C,425.98,522.8712
592-41-6,1-hexene,CCCCC=C,445.48,491.9503
592-41-6,1-hexene,CCCCC=C,464.99,455.1108
592-41-6,1-hexene,CCCCC=C,484.49,406.1339
592-41-6,1-hexene,CCCCC=C,504.0,241.4849
592-76-7,1-heptene,CCCCCC=C,154.12,807.6511
592-76-7,1-heptene,CCCCCC=C,174.29,792.9253
592-76-7,1-heptene,CCCCCC=C,194.47,777.888
592-76-7,1-heptene,CCCCCC=C,214.64,762.5086
592-76-7,1-heptene,CCCCCC=C,234.81,746.7516
592-76-7,1-heptene,CCCCCC=C,254.98,730.575
592-76-7,1-heptene,CCCCCC=C,275.16,713.9289
592-76-7,1-heptene,CCCCCC=C,295.33,696.7533
592-76-7,1-heptene,CCCCCC=C,315.5,678.9743
592-76-7,1-heptene,CCCCCC=C,335.67,660.5004
592-76-7,1-heptene,CCCCCC=C,355.85,641.215
592-76-7,1-heptene,CCCCCC=C,376.02,620.9665
592-76-7,1-heptene,CCCCCC=C,396.19,599.5513
592-76-7,1-heptene,CCCCCC=C,416.36,576.6855
592-76-7,1-heptene,CCCCCC=C,436.54,551.9533
592-76-7,1-heptene,CCCCCC=C,456.71,524.7026
592-76-7,1-heptene,CCCCCC=C,476.88,493.8061
592-76-7,1-heptene,CCCCCC=C,497.05,456.9845
592-76-7,1-heptene,CCCCCC=C,517.23,408.0107
592-76-7,1-heptene,CCCCCC=C,537.4,243.1576
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,301.31,774.1232
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,324.77,759.426
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,348.22,744.4296
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,371.68,729.1045
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,395.14,713.4165
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,418.6,697.3251
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,442.05,680.7823
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,465.51,663.7299
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,488.97,646.0971
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,512.43,627.7954
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,535.88,608.7125
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,559.34,588.7024
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,582.8,567.5689
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,606.26,545.0387
593-45-3,octadecane,CCCCCCCCCCCCCCCCCC,629.71,520.7114
